"userID","Date","DateString","Expense","Amount","Country","City","Provider","Products","GCategories","SCategories","Entrie_methods"
"user_25","1326608087.5519","2012-01-15 06:14:47","1","22","United Kindom","Edinburg","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","r"
"user_35","1326609833.27685","2012-01-15 06:43:53","1","24","United Kindom","Glasgow","check","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","r"
"user_13","1326609896.58665","2012-01-15 06:44:56","1","17","United Kindom","Glasgow","Train","","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs"
"user_4","1326612791.27635","2012-01-15 07:33:11","1","16","United Kindom","Glasgow","Tesco","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_8","1326614008.77288","2012-01-15 07:53:28","1","11","United Kindom","Edinburg","Tesco","Mocca Coffee","Markets","Loaf of Fresh White Bread (500g)","h"
"user_1","1326615488.20989","2012-01-15 08:18:08","1","19","United Kindom","Edinburg","drink","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_39","1326616079.90338","2012-01-15 08:27:59","1","22","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_38","1326616445.27241","2012-01-15 08:34:05","1","15","United Kindom","Glasgow","O2club","","Markets","Rice (white), (1kg)","bs"
"user_14","1326618096.74906","2012-01-15 09:01:36","1","10","United Kindom","Edinburg","O2club","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_33","1326618437.99873","2012-01-15 09:07:17","1","14","United Kindom","Edinburg","Adil","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_14","1326619889.02176","2012-01-15 09:31:29","1","11","United Kindom","Edinburg","check","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_26","1326622121.44005","2012-01-15 10:08:41","1","20","United Kindom","Edinburg","drink","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_10","1326622951.94718","2012-01-15 10:22:31","1","10","United Kindom","Glasgow","Tesco","","Markets","Chicken Breasts (Boneless, Skinless), (1kg)","bs"
"user_19","1326625261.8678","2012-01-15 11:01:01","1","14","United Kindom","Glasgow","Tesco","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_31","1326628218.22791","2012-01-15 11:50:18","1","16","United Kindom","Glasgow","coffee","","Markets","Lettuce (1 head)","bs"
"user_45","1326629147.32703","2012-01-15 12:05:47","0","1197","United Kindom","Glasgow","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Imported Beer (0.33 liter bottle)","bs::r"
"user_9","1326630437.76363","2012-01-15 12:27:17","1","14","United Kindom","Glasgow","NSF Dentist","Cleaning","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","h"
"user_24","1326631358.09852","2012-01-15 12:42:38","1","13","United Kindom","Glasgow","drink","Mocca Coffee","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_39","1326632077.16675","2012-01-15 12:54:37","1","12","United Kindom","Edinburg","Tesco","Mocca Coffee","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_7","1326634406.79147","2012-01-15 13:33:26","1","15","United Kindom","Glasgow","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Water (0.33 liter bottle)","bs::r"
"user_38","1326636726.40498","2012-01-15 14:12:06","1","19","United Kindom","Edinburg","Train","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_49","1326639394.2713","2012-01-15 14:56:34","1","16","United Kindom","Glasgow","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Imported Beer (0.33 liter bottle)","bs::r"
"user_49","1326640160.06862","2012-01-15 15:09:20","1","18","United Kindom","Edinburg","coffee","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_27","1326641916.30378","2012-01-15 15:38:36","1","12","United Kindom","Glasgow","NSF Dentist","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_11","1326643132.58695","2012-01-15 15:58:52","1","17","United Kindom","Glasgow","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_45","1326645483.73777","2012-01-15 16:38:03","1","11","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Oranges (1kg)","bs::r"
"user_7","1326646861.21191","2012-01-15 17:01:01","1","16","United Kindom","Edinburg","check","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_48","1326647483.02849","2012-01-15 17:11:23","1","17","United Kindom","Glasgow","NSF Dentist","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_44","1326649798.99247","2012-01-15 17:49:58","1","13","United Kindom","Edinburg","Tesco","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_17","1326652621","2012-01-15 18:37:01","1","16","United Kindom","Edinburg","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Water (0.33 liter bottle)","bs::r"
"user_33","1326654188.29365","2012-01-15 19:03:08","1","18","United Kindom","Edinburg","NSF Dentist","","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs"
"user_12","1326655617.492","2012-01-15 19:26:57","1","9","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_34","1326656622.8474","2012-01-15 19:43:42","1","14","United Kindom","Edinburg","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_12","1326656669.02638","2012-01-15 19:44:29","1","18","United Kindom","Glasgow","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Eggs (12)","h"
"user_30","1326657009.09617","2012-01-15 19:50:09","1","17","United Kindom","Glasgow","Tesco","","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs"
"user_43","1326658591.40505","2012-01-15 20:16:31","1","21","United Kindom","Edinburg","Tesco","","Restaurants","Meal, Inexpensive Restaurant","bs"
"user_42","1326659430.47724","2012-01-15 20:30:30","1","11","United Kindom","Glasgow","Adil","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_16","1326659814.87358","2012-01-15 20:36:54","1","16","United Kindom","Glasgow","coffee","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_30","1326660569.35765","2012-01-15 20:49:29","1","14","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Coke/Pepsi (0.33 liter bottle)","h"
"user_25","1326661164.67159","2012-01-15 20:59:24","1","22","United Kindom","Edinburg","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_41","1326661435.89945","2012-01-15 21:03:55","1","16","United Kindom","Glasgow","Tesco","","Restaurants","Meal, Inexpensive Restaurant","bs"
"user_5","1326663169.08273","2012-01-15 21:32:49","1","17","United Kindom","Edinburg","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_5","1326665685.28195","2012-01-15 22:14:45","1","17","United Kindom","Edinburg","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_6","1326666046.54794","2012-01-15 22:20:46","1","12","United Kindom","Glasgow","drink","Mocca Coffee","Restaurants","Domestic Beer (0.5 liter draught)","bs::r"
"user_40","1326667766.25892","2012-01-15 22:49:26","1","10","United Kindom","Glasgow","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","h"
"user_26","1326669777.33261","2012-01-15 23:22:57","1","12","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_49","1326671558.482","2012-01-15 23:52:38","1","13","United Kindom","Glasgow","coffee","Beer::Dipers::Milk::Bannas::Cheese","Markets","Oranges (1kg)","bs::r"
"user_29","1326671620.91994","2012-01-15 23:53:40","1","19","United Kindom","Edinburg","Lidl","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_38","1326676728.47502","2012-01-16 01:18:48","1","22","United Kindom","Edinburg","check","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_37","1326679296.77877","2012-01-16 02:01:36","1","12","United Kindom","Glasgow","check","Cleaning","Sports And Leisure","Cinema, International Release, 1 Seat","r"
"user_1","1326679439.42356","2012-01-16 02:03:59","1","19","United Kindom","Edinburg","Tesco","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_30","1326679588.62222","2012-01-16 02:06:28","1","20","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_12","1326681464.12412","2012-01-16 02:37:44","1","6","United Kindom","Glasgow","drink","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_19","1326682411.58112","2012-01-16 02:53:31","1","10","United Kindom","Edinburg","coffee","","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs"
"user_39","1326683998.59296","2012-01-16 03:19:58","1","16","United Kindom","Edinburg","O2club","Cleaning","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_12","1326685902.75351","2012-01-16 03:51:42","1","22","United Kindom","Edinburg","Train","Mocca Coffee","Restaurants","Domestic Beer (0.5 liter draught)","bs::r"
"user_10","1326687207.63654","2012-01-16 04:13:27","1","23","United Kindom","Edinburg","coffee","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_26","1326687301","2012-01-16 04:15:01","1","8","United Kindom","Edinburg","coffee","","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs"
"user_43","1326687944.09057","2012-01-16 04:25:44","1","14","United Kindom","Edinburg","drink","Cleaning","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_33","1326689248.53484","2012-01-16 04:47:28","1","13","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_35","1326690563.36065","2012-01-16 05:09:23","1","16","United Kindom","Edinburg","coffee","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","h"
"user_14","1326692588.57959","2012-01-16 05:43:08","1","15","United Kindom","Edinburg","Stabucks","Mocca Coffee","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","r"
"user_27","1326693519.59989","2012-01-16 05:58:39","1","9","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Rice (white), (1kg)","r"
"user_44","1326694382.46686","2012-01-16 06:13:02","1","17","United Kindom","Glasgow","NSF Dentist","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_47","1326697013.49325","2012-01-16 06:56:53","1","8","United Kindom","Glasgow","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_18","1326698287.33861","2012-01-16 07:18:07","1","13","United Kindom","Glasgow","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Cappuccino (regular)","r"
"user_6","1326698608.91958","2012-01-16 07:23:28","1","16","United Kindom","Edinburg","drink","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_29","1326699622.85763","2012-01-16 07:40:22","1","15","United Kindom","Glasgow","Adil","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","r"
"user_3","1326702379.4668","2012-01-16 08:26:19","1","18","United Kindom","Glasgow","coffee","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Meal, Inexpensive Restaurant","bs::r"
"user_22","1326703881.9108","2012-01-16 08:51:21","1","13","United Kindom","Edinburg","NSF Dentist","","Markets","Tomato (1kg)","bs"
"user_28","1326705880.94343","2012-01-16 09:24:40","1","19","United Kindom","Glasgow","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","h"
"user_1","1326706384.78469","2012-01-16 09:33:04","1","12","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","r"
"user_36","1326708061.22912","2012-01-16 10:01:01","1","17","United Kindom","Edinburg","NSF Dentist","","Restaurants","Water (0.33 liter bottle)","bs"
"user_23","1326708372.14371","2012-01-16 10:06:12","1","19","United Kindom","Edinburg","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Rice (white), (1kg)","bs::r"
"user_37","1326710179.94688","2012-01-16 10:36:19","1","6","United Kindom","Edinburg","Stabucks","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_6","1326710970.00255","2012-01-16 10:49:30","1","17","United Kindom","Glasgow","NSF Dentist","","Markets","Domestic Beer (0.5 liter bottle)","bs"
"user_23","1326712085.3678","2012-01-16 11:08:05","1","18","United Kindom","Glasgow","drink","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Men Leather Business Shoes","r"
"user_2","1326712460.74252","2012-01-16 11:14:20","1","15","United Kindom","Edinburg","Lidl","Beer::Dipers::Milk::Bannas::Cheese","Markets","Milk (regular), (1 liter)","bs::r"
"user_33","1326715279.62711","2012-01-16 12:01:19","1","11","United Kindom","Glasgow","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Cappuccino (regular)","bs::r"
"user_45","1326716882.42391","2012-01-16 12:28:02","1","12","United Kindom","Glasgow","coffee","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_50","1326718583.22625","2012-01-16 12:56:23","1","17","United Kindom","Glasgow","Adil","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_43","1326721459.04666","2012-01-16 13:44:19","1","16","United Kindom","Edinburg","Stabucks","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_42","1326721946.3245","2012-01-16 13:52:26","1","17","United Kindom","Edinburg","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_22","1326724814.58532","2012-01-16 14:40:14","1","15","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Water (0.33 liter bottle)","bs::r"
"user_43","1326727240.61476","2012-01-16 15:20:40","1","15","United Kindom","Glasgow","Adil","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_35","1326729170.64309","2012-01-16 15:52:50","1","14","United Kindom","Glasgow","drink","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_8","1326729663.09115","2012-01-16 16:01:03","1","17","United Kindom","Edinburg","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_20","1326731350.16385","2012-01-16 16:29:10","1","13","United Kindom","Edinburg","Stabucks","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_5","1326733004.13926","2012-01-16 16:56:44","1","12","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_8","1326733315.77435","2012-01-16 17:01:55","1","12","United Kindom","Glasgow","O2club","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_1","1326734629.73816","2012-01-16 17:23:49","1","10","United Kindom","Glasgow","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Pack of Cigarettes (Marlboro)","bs::r"
"user_1","1326736017.09001","2012-01-16 17:46:57","1","18","United Kindom","Glasgow","NSF Dentist","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_8","1326738023.6883","2012-01-16 18:20:23","1","16","United Kindom","Edinburg","Adil","Cleaning","Restaurants","Imported Beer (0.33 liter bottle)","bs::r"
"user_32","1326739447.34711","2012-01-16 18:44:07","1","13","United Kindom","Glasgow","drink","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_34","1326739958.96733","2012-01-16 18:52:38","1","11","United Kindom","Glasgow","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_28","1326742681.96972","2012-01-16 19:38:01","1","12","United Kindom","Glasgow","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_44","1326745638.05544","2012-01-16 20:27:18","1","15","United Kindom","Edinburg","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Markets","Onion (1kg)","bs::r"
"user_44","1326745859.02827","2012-01-16 20:30:59","1","12","United Kindom","Glasgow","Train","","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs"
"user_34","1326748553.09767","2012-01-16 21:15:53","1","11","United Kindom","Glasgow","Train","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_19","1326748977.51241","2012-01-16 21:22:57","1","10","United Kindom","Edinburg","O2club","","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs"
"user_14","1326750832.89952","2012-01-16 21:53:52","1","8","United Kindom","Edinburg","Tesco","","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs"
"user_13","1326753388.3566","2012-01-16 22:36:28","1","14","United Kindom","Glasgow","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_26","1326755866.2104","2012-01-16 23:17:46","1","14","United Kindom","Glasgow","coffee","Cleaning","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_2","1326756938.48387","2012-01-16 23:35:38","1","14","United Kindom","Glasgow","check","","Markets","Oranges (1kg)","bs"
"user_17","1326762210.00337","2012-01-17 01:03:30","1","12","United Kindom","Edinburg","Adil","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_44","1326764836.26218","2012-01-17 01:47:16","1","23","United Kindom","Glasgow","check","Cleaning","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","r"
"user_5","1326767465.89704","2012-01-17 02:31:05","1","14","United Kindom","Glasgow","Tesco","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_37","1326769271.01808","2012-01-17 03:01:11","1","17","United Kindom","Glasgow","Adil","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_15","1326770825.4604","2012-01-17 03:27:05","1","17","United Kindom","Edinburg","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Banana (1kg)","bs::r"
"user_1","1326770875.91308","2012-01-17 03:27:55","1","18","United Kindom","Glasgow","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Imported Beer (0.33 liter bottle)","r"
"user_41","1326771823.98627","2012-01-17 03:43:43","1","11","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_7","1326774625.70493","2012-01-17 04:30:25","1","16","United Kindom","Edinburg","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","r"
"user_33","1326775338.7377","2012-01-17 04:42:18","1","13","United Kindom","Glasgow","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_25","1326775467.10814","2012-01-17 04:44:27","1","14","United Kindom","Edinburg","check","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs::r"
"user_44","1326777199.27038","2012-01-17 05:13:19","1","18","United Kindom","Glasgow","drink","","Restaurants","Meal, Inexpensive Restaurant","bs"
"user_36","1326780141.18689","2012-01-17 06:02:21","1","17","United Kindom","Glasgow","check","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_40","1326780397.8271","2012-01-17 06:06:37","1","15","United Kindom","Edinburg","drink","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_15","1326782507.41761","2012-01-17 06:41:47","1","16","United Kindom","Edinburg","check","","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs"
"user_47","1326785490.40979","2012-01-17 07:31:30","1","11","United Kindom","Edinburg","Train","Cleaning","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_40","1326788382.0704","2012-01-17 08:19:42","1","18","United Kindom","Edinburg","drink","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_16","1326788414.44251","2012-01-17 08:20:14","1","18","United Kindom","Edinburg","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Coke/Pepsi (0.33 liter bottle)","h"
"user_13","1326789166.54472","2012-01-17 08:32:46","1","16","United Kindom","Glasgow","O2club","Beer::Dipers::Milk::Bannas::Cheese","Markets","Rice (white), (1kg)","bs::r"
"user_20","1326790325.18104","2012-01-17 08:52:05","1","14","United Kindom","Glasgow","Adil","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_40","1326792516.36798","2012-01-17 09:28:36","1","13","United Kindom","Edinburg","Train","Beer::Dipers::Milk::Bannas::Cheese","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","h"
"user_35","1326794006.79888","2012-01-17 09:53:26","1","13","United Kindom","Glasgow","O2club","Mocca Coffee","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_4","1326794288.21752","2012-01-17 09:58:08","0","1201","United Kindom","Glasgow","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_27","1326794550.12298","2012-01-17 10:02:30","1","12","United Kindom","Edinburg","Lidl","","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs"
"user_23","1326797417.25771","2012-01-17 10:50:17","1","10","United Kindom","Glasgow","coffee","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Imported Beer (0.33 liter bottle)","h"
"user_49","1326800343.2836","2012-01-17 11:39:03","1","16","United Kindom","Edinburg","NSF Dentist","Cleaning","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_26","1326802751.28844","2012-01-17 12:19:11","1","18","United Kindom","Glasgow","Tesco","Mocca Coffee","Markets","Imported Beer (0.33 liter bottle)","bs::r"
"user_49","1326804182.58609","2012-01-17 12:43:02","1","14","United Kindom","Edinburg","Tesco","Mocca Coffee","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_34","1326805634.5055","2012-01-17 13:07:14","1","16","United Kindom","Edinburg","drink","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_43","1326806885.23047","2012-01-17 13:28:05","1","19","United Kindom","Edinburg","Train","","Restaurants","Imported Beer (0.33 liter bottle)","bs"
"user_22","1326808167.64558","2012-01-17 13:49:27","1","17","United Kindom","Glasgow","Tesco","","Markets","Apples (1kg)","bs"
"user_33","1326811139.78871","2012-01-17 14:38:59","1","17","United Kindom","Edinburg","Lidl","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_1","1326812821.1716","2012-01-17 15:07:01","1","22","United Kindom","Glasgow","NSF Dentist","","Restaurants","Domestic Beer (0.5 liter draught)","bs"
"user_26","1326814990.78701","2012-01-17 15:43:10","1","10","United Kindom","Glasgow","check","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_15","1326815929.29841","2012-01-17 15:58:49","1","18","United Kindom","Glasgow","drink","","Markets","Pack of Cigarettes (Marlboro)","bs"
"user_14","1326818476.90579","2012-01-17 16:41:16","1","10","United Kindom","Edinburg","drink","Mocca Coffee","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs::r"
"user_19","1326819199.93079","2012-01-17 16:53:19","1","6","United Kindom","Edinburg","O2club","","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs"
"user_41","1326819702.98477","2012-01-17 17:01:42","1","14","United Kindom","Edinburg","NSF Dentist","Mocca Coffee","Markets","Chicken Breasts (Boneless, Skinless), (1kg)","bs::r"
"user_18","1326819850.34891","2012-01-17 17:04:10","1","20","United Kindom","Glasgow","O2club","Cleaning","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_9","1326821749.40983","2012-01-17 17:35:49","1","17","United Kindom","Glasgow","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_25","1326821821.10126","2012-01-17 17:37:01","1","14","United Kindom","Glasgow","drink","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_41","1326824382.53899","2012-01-17 18:19:42","1","11","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs::r"
"user_31","1326824773.49672","2012-01-17 18:26:13","1","18","United Kindom","Glasgow","O2club","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","r"
"user_7","1326826211.31802","2012-01-17 18:50:11","1","13","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Eggs (12)","bs::r"
"user_7","1326827088.4079","2012-01-17 19:04:48","1","18","United Kindom","Glasgow","Lidl","Beer::Dipers::Milk::Bannas::Cheese","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","r"
"user_21","1326827586.39158","2012-01-17 19:13:06","1","16","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
